	popularity	budget	revenue	original_title	director	runtime	genres	release_date	vote_count	vote_average	release_year	release_month
6090	1.168819	31000000	128499205	Out of Africa	Sydney Pollack	161	Drama	12/10/85	128	6.7	1985	12
6091	1.1499540000000001	31000000	300473716	Rocky IV	Sylvester Stallone	91	Drama	11/21/85	517	6.6	1985	11
6092	1.105634	15000000	0	Brazil	Terry Gilliam	132	Comedy|Science Fiction	2/20/85	434	7.4	1985	2
6093	1.034373	25000000	21288692	The Black Cauldron	Ted Berman|Richard Rich	80	Animation	7/24/85	114	6.2	1985	7
6094	1.012186	15000000	146292009	The Color Purple	Steven Spielberg	154	Drama	12/18/85	168	7.5	1985	12
6095	0.8984110000000001	10000000	57500000	Commando	Mark L. Lester	90	Action|Adventure|Thriller	10/3/85	391	6.3	1985	10
6096	0.887605	12500000	238227	King Solomon's Mines	J. Lee Thompson	100	Action|Adventure|Comedy	3/20/85	50	4.9	1985	3
6097	0.8766360000000001	4000000	14237000	The Return of the Living Dead	Dan O'Bannon	91	Comedy|Horror	5/15/85	104	7.1	1985	5
6098	0.873551	12000000	68706993	Witness	Peter Weir	113	Crime|Drama|Romance|Thriller	2/8/85	176	6.7	1985	2
6102	0.717479	9000000	24922237	Fright Night	Tom Holland	106	Horror|Thriller|Comedy	8/2/85	98	6.8	1985	8
6105	0.7047800000000001	17900000	6948633	Red Sonja	Richard Fleischer	89	Adventure|Fantasy|Action	4/9/85	100	5.2	1985	4
6106	0.689416	3500000	34000000	Day of the Dead	George A. Romero	102	Horror|Science Fiction	7/19/85	91	6.7	1985	7
6107	0.688022	15000000	14643997	Clue: The Movie	Jonathan Lynn	94	Comedy|Thriller|Crime|Mystery	12/13/85	202	7.1	1985	12
6108	0.662175	2200000	21930418	Friday the 13th: A New Beginning	Danny Steinmann	92	Horror|Thriller	3/22/85	82	5.2	1985	3
6109	0.657238	50000000	23717291	Santa Claus: The Movie	Jeannot Szwarc	108	Adventure|Comedy|Fantasy|Science Fiction|Family	10/29/85	26	5.9	1985	10
6111	0.6365460000000001	1000000	0	The Quiet Earth	Geoff Murphy	91	Drama|Science Fiction|Thriller	9/8/85	58	6.4	1985	9
6112	0.632419	1000000	0	American Ninja	Sam Firstenberg	95	Action|Adventure	8/30/85	36	5.8	1985	8
6116	0.617698	15000000	10631333	The Purple Rose of Cairo	Woody Allen	82	Fantasy|Comedy|Romance	3/1/85	99	7.0	1985	3
6118	0.596755	3800000	0	Phenomena	Dario Argento	116	Horror|Thriller	1/31/85	57	6.6	1985	1
6119	0.587272999999999	25000000	96773200	The Jewel of the Nile	Lewis Teague	106	Action|Adventure|Comedy|Romance	12/4/85	135	6.1	1985	12
6120	0.555541	25000000	0	Lifeforce	Tobe Hooper	116	Action|Science Fiction|Thriller|Horror|Fantasy	6/20/85	49	5.8	1985	6
6121	0.536718	900000	2023414	Re-Animator	Stuart Gordon	86	Science Fiction|Comedy|Horror	10/18/85	98	6.9	1985	10
6122	0.5129	9000000	20518905	Porky's Revenge	James Komack	92	Comedy	3/22/85	21	4.4	1985	3
6129	0.458359	4500000	10609321	After Hours	Martin Scorsese	97	Comedy|Thriller|Drama	9/13/85	98	7.0	1985	9
6130	0.427104	6000000	40940662	Pee-wee's Big Adventure	Tim Burton	90	Adventure|Comedy|Family	7/26/85	102	6.5	1985	7
6137	0.38403699999999996	20000000	45833132	Brewster's Millions	Walter Hill	97	Comedy	5/22/85	55	6.5	1985	5
6140	0.184013	26000000	0	Silverado	Lawrence Kasdan	127	Action|Crime|Drama|Western	7/10/85	62	7.1	1985	7
6148	0.072899	3000000	0	Crimewave	Sam Raimi	83	Comedy|Crime	9/19/85	10	5.4	1985	9
6150	0.30898200000000003	945000	0	Loose Screws	Rafal Zielinski	92	Comedy	7/19/85	10	5.3	1985	7
6151	0.284856	18000000	0	Young Sherlock Holmes	Barry Levinson	109	Action|Adventure|Crime|Drama|Family	12/4/85	85	6.4	1985	12
6152	0.28084699999999996	5000000	27400000	Desperately Seeking Susan	Susan Seidelman	104	Drama|Action|Comedy|Romance	3/29/85	38	6.2	1985	3
6154	0.273731	6500000	0	Flesh + Blood	Paul Verhoeven	126	Adventure|Drama	8/30/85	29	5.6	1985	8
6156	0.252673999999999	9000000	7936012	Runaway Train	Andrei Konchalovsky	111	Action|Thriller	11/15/85	48	6.6	1985	11
6161	0.229931	25000000	11137801	Return to Oz	Walter Murch	113	Adventure|Fantasy|Science Fiction|Family	6/21/85	50	6.0	1985	6
6164	0.349429	15000000	0	Jagged Edge	Richard Marquand	108	Mystery|Thriller	10/4/85	27	6.6	1985	10
6165	0.214009	5000000	502758	Mishima: A Life in Four Chapters	Paul Schrader	121	Drama	5/15/85	11	6.3	1985	5
6168	0.208914	3200000	10000000	Once Bitten	Howard Storm	94	Horror|Comedy|Romance	11/15/85	32	5.5	1985	11
6172	0.592905	10000000	25754284	The Last Dragon	Michael Schultz	108	Action|Adventure|Comedy|Drama	3/22/85	31	6.8	1985	3
6173	0.175287	1700000	0	The Stuff	Larry Cohen	93	Horror|Comedy|Science Fiction	6/14/85	31	5.7	1985	6
6175	0.150168	25000000	9873044	Explorers	Joe Dante	109	Adventure|Family|Fantasy|Romance|Science Fiction	7/12/85	77	6.1	1985	7
6177	0.20499	24000000	0	Year of the Dragon	Michael Cimino	134	Action|Crime|Drama|Thriller	8/16/85	29	6.4	1985	8
6178	0.135989	19000000	12918858	Perfect	James Bridges	115	Drama|Romance	6/7/85	13	4.3	1985	6
6180	0.22119499999999997	11500000	0	Just One of the Guys	Lisa Gottlieb	100	Comedy|Romance	4/26/85	28	6.1	1985	4
6183	0.112015	860000	2451545	My Beautiful Laundrette	Stephen Frears	97	Drama	9/7/85	23	6.2	1985	9
6185	0.215817	2410000	10755447	Missing in Action 2: The Beginning	Lance Hool	100	Action|Adventure|War	3/1/85	30	5.0	1985	3
6190	5.939927	150000000	895921036	Harry Potter and the Goblet of Fire	Mike Newell	157	Adventure|Fantasy|Family	11/5/05	3406	7.3	2005	11
6191	5.400826	150000000	374218673	Batman Begins	Christopher Nolan	140	Action|Crime|Drama	6/14/05	4914	7.3	2005	6
6192	3.6287260000000003	180000000	748806957	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	Andrew Adamson	143	Adventure|Family|Fantasy	12/7/05	1402	6.5	2005	12
6193	3.6171059999999997	54000000	132511035	V for Vendetta	James McTeigue	132	Action|Thriller|Fantasy	12/11/05	2670	7.6	2005	12
6194	3.520836	40000000	158733820	Sin City	Robert Rodriguez|Frank Miller|Quentin Tarantino	124	Action|Thriller|Crime	3/31/05	1691	7.1	2005	3
6195	3.508379	150000000	474968763	Charlie and the Chocolate Factory	Tim Burton	115	Adventure|Comedy|Family|Fantasy	7/9/05	1826	6.5	2005	7
6196	3.4575370000000003	113000000	850000000	Star Wars: Episode III - Revenge of the Sith	George Lucas	140	Science Fiction|Adventure|Action	5/17/05	2629	7.0	2005	5
6197	3.087036	50000000	104478416	The Hitchhiker's Guide to the Galaxy	Garth Jennings	109	Adventure|Comedy|Family|Science Fiction	1/15/05	780	6.6	2005	1
6198	2.6233459999999997	126000000	162949164	The Island	Michael Bay	136	Action|Thriller|Science Fiction|Adventure	7/20/05	1027	6.4	2005	7
6199	2.444998	75000000	532680671	Madagascar	Eric Darnell|Tom McGrath	86	Family|Animation	5/25/05	2107	6.4	2005	5
6200	2.368513	100000000	330579719	Fantastic Four	Tim Story	106	Action|Adventure|Fantasy|Science Fiction	7/7/05	1715	5.6	2005	7
6201	2.26533	100000000	230427240	Constantine	Francis Lawrence	121	Drama|Fantasy|Horror	2/15/05	1049	6.5	2005	2
6202	2.248624	40000000	285176741	Wedding Crashers	David Dobkin	119	Comedy|Romance	7/14/05	795	6.3	2005	7
6203	2.220063	62000000	52304001	Ã†on Flux	Karyn Kusama	93	Action|Science Fiction	11/30/05	408	5.3	2005	11
6204	2.07205	56000000	113006880	The Pacifier	Adam Shankman	95	Action|Comedy|Drama|Family|Thriller	3/4/05	493	5.8	2005	3
6205	1.8447310000000001	132000000	591739379	War of the Worlds	Steven Spielberg	116	Adventure|Thriller|Science Fiction	6/28/05	1238	5.9	2005	6
6206	1.8131279999999999	85000000	162242962	Memoirs of a Geisha	Rob Marshall	145	Drama|History|Romance	12/6/05	409	7.1	2005	12
6207	1.78595	26000000	109449237	The 40 Year Old Virgin	Judd Apatow	116	Comedy|Romance	8/11/05	1236	6.2	2005	8
6208	1.7663970000000002	150000000	314432665	Chicken Little	Mark Dindal	81	Animation|Family|Comedy	11/4/05	542	5.6	2005	11
6209	1.7264700000000002	70000000	368100420	Hitch	Andy Tennant	118	Comedy|Drama|Romance	2/10/05	1010	6.3	2005	2
6210	1.6998220000000002	32000000	85167639	Transporter 2	Louis Leterrier	87	Action|Thriller|Crime	8/2/05	677	6.1	2005	8
6212	1.610259	25000000	122489822	Nanny McPhee	Kirk Jones	97	Fantasy|Comedy|Family	10/21/05	355	6.1	2005	10
6213	1.592578	130000000	211643158	Kingdom of Heaven	Ridley Scott	144	Drama|Action|Adventure|History|War	5/3/05	677	6.4	2005	5
6214	1.513147	43000000	154749918	Monster-in-Law	Robert Luketic	101	Comedy	5/13/05	240	5.7	2005	5
6215	1.508329	207000000	550000000	King Kong	Peter Jackson	187	Adventure|Drama|Action	12/14/05	1289	6.4	2005	12
6216	1.497085	53000000	95226116	Be Cool	F. Gary Gray	118	Comedy|Crime	3/4/05	170	5.3	2005	3
6217	1.496807	50000000	44434439	Into the Blue	John Stockwell	110	Action|Thriller|Adventure|Crime	9/30/05	289	5.9	2005	9
6218	1.4808540000000001	28000000	121147947	Pride & Prejudice	Joe Wright	128	Drama|Romance	9/16/05	749	7.6	2005	9
6219	1.4756040000000001	14000000	178043761	Brokeback Mountain	Ang Lee	134	Drama|Romance	9/2/05	780	7.2	2005	9
6220	1.464718	75000000	260696994	Robots	Chris Wedge|Carlos Saldanha	91	Animation|Comedy|Family|Science Fiction	3/11/05	858	5.9	2005	3
6222	1.4055879999999898	87000000	71073932	xXx: State of the Union	Lee Tamahori	101	Action|Crime|Adventure	4/27/05	292	4.8	2005	4
6223	1.351718	25000000	39053061	The Sisterhood of the Traveling Pants	Ken Kwapis	119	Drama|Comedy	6/1/05	195	6.3	2005	6
6224	1.330824	110000000	478207520	Mr. & Mrs. Smith	Doug Liman	120	Action|Comedy|Drama|Thriller	6/7/05	1750	6.5	2005	6
6226	1.310993	75000000	142400065	The Legend of Zorro	Martin Campbell	129	Action|Adventure|Drama|Western	10/24/05	592	5.8	2005	10
6227	1.274645	42000000	24127895	Lord of War	Andrew Niccol	122	Crime|Drama|Thriller	9/16/05	822	6.9	2005	9
6228	1.273393	65000000	64321501	Zathura: A Space Adventure	Jon Favreau	101	Family|Fantasy|Science Fiction|Adventure	11/6/05	389	5.9	2005	11
6229	1.270018	43000000	56681566	Elektra	Rob Bowman	97	Action	1/13/05	329	5.0	2005	1
6231	1.265401	40000000	117195061	Corpse Bride	Tim Burton|Mike Johnson	77	Romance|Fantasy|Animation|Music	9/9/05	1022	7.0	2005	9
6232	1.212451	30000000	192452832	The Curse of the Were-Rabbit	Steve Box|Nick Park	85	Adventure|Animation|Comedy|Family	9/4/05	373	6.6	2005	9
6233	1.210683	70000000	88933562	Rumor Has It...	Rob Reiner	97	Comedy	12/23/05	181	5.2	2005	12
6234	1.203532	2200000	0	Lie with Me	ClÃ©ment Virgo	93	Drama	9/10/05	36	5.0	2005	9
6235	1.200307	29000000	21126225	The Jacket	John Maybury	103	Drama|Mystery|Thriller|Fantasy	3/4/05	219	6.6	2005	3
6236	1.148377	72000000	96889998	Jarhead	Sam Mendes	125	Drama|War	11/4/05	448	6.4	2005	11
6238	1.110148	39000000	38869464	Serenity	Joss Whedon	119	Science Fiction|Action|Adventure|Thriller	8/25/05	814	7.3	2005	8
6239	1.107734	4000000	152925093	Saw II	Darren Lynn Bousman	92	Horror	10/28/05	617	6.2	2005	10
6240	1.1028360000000001	58000000	102854431	Just Like Heaven	Mark Waters	95	Comedy|Fantasy|Romance	9/16/05	304	6.5	2005	9
6241	1.094959	50000000	66002004	Herbie Fully Loaded	Angela Robinson	101	Comedy|Family|Adventure|Fantasy|Romance	6/18/05	294	5.2	2005	6
6242	1.08379	57000000	52034889	Elizabethtown	Cameron Crowe	123	Comedy|Drama|Romance	9/3/05	192	6.0	2005	9
6244	1.0754270000000001	45000000	92374674	Four Brothers	John Singleton	109	Action|Crime	8/11/05	379	6.6	2005	8
6245	1.056592	4800000	80578934	Hostel	Eli Roth	94	Horror	1/6/05	448	5.7	2005	1
6246	1.05364	15000000	15785148	Kiss Kiss Bang Bang	Shane Black	103	Action|Comedy|Crime|Mystery	2/12/05	527	7.1	2005	2
6247	1.053307	88000000	108539911	Cinderella Man	Ron Howard	144	Romance|Drama|History	6/2/05	370	7.0	2005	6
6248	1.051177	15000000	85306374	Match Point	Woody Allen	124	Drama|Thriller|Crime|Romance	5/12/05	620	7.1	2005	5
6249	1.048193	15000000	51053787	Hoodwinked!	Cory Edwards|Todd Edwards|Tony Leech	80	Animation|Comedy|Family	12/16/05	288	6.0	2005	12
6250	1.045798	25000000	122644820	Hide and Seek	John Polson	101	Horror|Mystery|Thriller	1/27/05	240	6.2	2005	1
6251	1.014707	85000000	131426169	Bewitched	Nora Ephron	102	Comedy|Fantasy|Romance	6/21/05	262	4.9	2005	6
6253	1.01068	10000000	0	American Pie Presents: Band Camp	Steve Rash	94	Comedy	10/30/05	307	5.2	2005	10
6254	1.001465	60000000	55987321	Doom	Andrzej Bartkowiak	100	Action|Adventure|Science Fiction|Thriller|Horror	10/20/05	321	4.9	2005	10
6256	0.982784	60000000	129181830	Cheaper by the Dozen 2	Adam Shankman	94	Adventure|Comedy|Family	12/21/05	285	5.8	2005	12
6257	0.9568469999999999	30000000	50451307	Fever Pitch	Bobby Farrelly|Peter Farrelly	103	Comedy|Drama|Romance	4/6/05	112	5.7	2005	4
6258	0.9481700000000001	30000000	58405313	Must Love Dogs	Gary David Goldberg	98	Comedy|Romance	7/21/05	80	6.0	2005	7
6259	0.9184760000000001	20000000	7535331	Proof	John Madden	100	Drama|Mystery	9/5/05	88	6.1	2005	9
6260	0.906223	80000000	162944923	The Interpreter	Sydney Pollack	128	Action	4/4/05	197	6.2	2005	4
6261	0.8999440000000001	88000000	105316267	The Brothers Grimm	Terry Gilliam	118	Adventure|Fantasy|Action|Comedy|Thriller	8/25/05	451	5.4	2005	8
6262	0.8938790000000001	30000000	18618284	An Unfinished Life	Lasse HallstrÃ¶m	108	Drama	9/9/05	82	6.9	2005	9
6263	0.887848	52000000	77944725	Hostage	Florent-Emilio Siri	113	Mystery|Drama|Thriller|Crime	3/9/05	280	6.0	2005	3
6264	0.885834	50000000	110803676	The Dukes of Hazzard	Jay Chandrasekhar	104	Action|Adventure|Comedy	8/5/05	185	5.2	2005	8
6265	0.869394	70000000	130358911	Munich	Steven Spielberg	164	Drama|Action|History|Thriller	12/22/05	382	6.7	2005	12
6266	0.857834	19000000	144216468	The Exorcism of Emily Rose	Scott Derrickson	122	Crime|Drama|Horror|Thriller	9/9/05	323	6.2	2005	9
6267	0.8529690000000001	6500000	24793509	Thank You for Smoking	Jason Reitman	92	Comedy|Drama	9/5/05	341	7.1	2005	9
6268	0.839023	22000000	22400154	Deuce Bigalow: European Gigolo	Mike Bigelow	83	Comedy	8/6/05	118	4.8	2005	8
6269	0.835676	50000000	94000000	Syriana	Stephen Gaghan	128	Drama|Thriller	11/23/05	245	6.0	2005	11
6270	0.8320540000000001	84000000	0	Son of the Mask	Lawrence Guterman	94	Fantasy|Comedy|Family|Adventure	2/18/05	169	3.9	2005	2
6271	0.8267700000000001	22000000	57479076	Derailed	Mikael HÃ¥fstrÃ¶m	108	Drama|Thriller	11/11/05	173	6.2	2005	11
6272	0.8265680000000001	50000000	42093706	Oliver Twist	Roman Polanski	130	Crime|Drama|Family	9/23/05	143	6.6	2005	9
6273	0.8248690000000001	43000000	91974818	The Skeleton Key	Iain Softley	104	Drama|Horror|Mystery|Thriller	7/29/05	289	6.3	2005	7
6274	0.79295	12000000	10289	Chaos	Tony Giglio	106	Drama|Action|Crime	1/17/05	162	6.3	2005	1
6275	0.786786	30000000	93772522	Racing Stripes	Frederik Du Chau	102	Comedy	1/6/05	80	5.1	2005	1
6276	0.784909	7000000	54600000	Good Night, and Good Luck.	George Clooney	93	Drama|History	9/16/05	154	6.4	2005	9
6277	0.7756770000000001	30000000	76669806	Coach Carter	Thomas Carter	136	Drama	1/14/05	272	7.3	2005	1
6278	0.7739010000000001	32000000	60740827	A History of Violence	David Cronenberg	96	Drama|Thriller|Crime	9/23/05	403	6.7	2005	9
6279	0.773231	19000000	108047131	The Amityville Horror	Andrew Douglas	90	Horror|Thriller|Drama	4/15/05	293	6.0	2005	4
6280	0.767076	100000000	202026112	Fun with Dick and Jane	Dean Parisot	90	Comedy	12/21/05	363	5.9	2005	12
6281	0.743639	45000000	50871113	Unleashed	Louis Leterrier	103	Action|Crime	2/2/05	279	6.5	2005	2
6282	0.738384	45000000	16809014	Rebound	Steve Carr	103	Comedy|Family	7/1/05	52	5.5	2005	7
6283	0.737768	35000000	68915888	Guess Who	Kevin Rodney Sullivan	105	Comedy|Romance	3/25/05	139	5.4	2005	3
6285	0.726858	35000000	30526509	Two for the Money	D.J. Caruso	122	Comedy|Crime|Drama|Thriller	10/7/05	78	5.9	2005	10
6286	0.722961	2000000	5967038	Harsh Times	David Ayer	120	Crime|Drama|Thriller|Action	9/11/05	85	6.0	2005	9
6287	0.7195020000000001	55000000	223387299	Flightplan	Robert Schwentke	98	Thriller|Drama|Mystery	9/22/05	427	6.0	2005	9
6288	0.718616	30000000	35294470	Assault on Precinct 13	Jean-FranÃ§ois Richet	109	Thriller	1/19/05	160	5.9	2005	1
6290	0.7092350000000001	10000000	45742101	Broken Flowers	Jim Jarmusch	105	Comedy|Drama|Mystery|Romance	5/17/05	182	6.7	2005	5
6291	0.707056	20000000	12482775	The Weather Man	Gore Verbinski	101	Comedy|Drama	10/20/05	147	5.7	2005	10
6293	0.699883	1000000	27762648	Wolf Creek	Greg McLean	99	Horror|Thriller	1/1/05	126	5.8	2005	1
6294	0.694404	15000000	46770602	Land of the Dead	George A. Romero	93	Horror	6/24/05	171	5.8	2005	6
6297	0.681157	28000000	186438883	Walk the Line	James Mangold	136	Drama|Music|Romance	9/13/05	415	7.0	2005	9
6299	0.665701	30000000	42886719	A Lot Like Love	Nigel Cole	107	Comedy	4/22/05	192	6.5	2005	4
6300	0.6646880000000001	40000000	46442528	Get Rich or Die Tryin'	Jim Sheridan	117	Drama	11/9/05	121	6.5	2005	11
6301	0.663860999999999	45000000	56070433	Kicking & Screaming	Jesse Dylan	95	Romance|Comedy|Family	5/13/05	102	5.8	2005	5
6302	0.663397999999999	4000000	866999	MirrorMask	Dave McKean	101	Adventure|Fantasy|Drama|Science Fiction|Family	1/25/05	44	6.5	2005	1
6303	0.661616	35000000	19294901	Cursed	Wes Craven	97	Horror|Comedy	2/24/05	75	5.0	2005	2
6304	0.661473	50000000	8342132	Stay	Marc Forster	99	Mystery|Thriller|Drama	9/24/05	162	6.4	2005	9
6305	0.643145	25000000	27645491	Ice Princess	Tim Fywell	98	Comedy	3/17/05	96	5.8	2005	3
6306	0.636922	82000000	190320568	The Longest Yard	Peter Segal	113	Comedy|Drama	5/19/05	443	6.2	2005	5
6307	0.635843	3000000	18637690	Waiting...	Rob McKittrick	94	Comedy	10/7/05	108	6.0	2005	10
6308	0.6354810000000001	32000000	97918663	Are We There Yet?	Brian Levant	95	Comedy|Family|Adventure|Romance	1/20/05	135	5.4	2005	1
6309	0.6269	80000000	5989640	A Sound of Thunder	Peter Hyams	110	Thriller|Science Fiction|Adventure|Action	5/15/05	58	4.8	2005	5
6311	0.613793	9000000	0	Three	Stewart Raffill	95	Horror|Adventure|Drama|Thriller	1/1/05	16	4.4	2005	1
6312	0.608364	18000000	46201432	The Fog	Rupert Wainwright	100	Horror|Thriller	10/14/05	85	4.2	2005	10
6313	0.606286	135000000	76932943	Stealth	Rob Cohen	121	Action	7/28/05	195	5.0	2005	7
6314	0.600522	15000000	47175038	The Wedding Date	Clare Kilner	88	Comedy|Romance	2/4/05	133	6.2	2005	2
6315	0.592368999999999	25000000	2405420	BloodRayne	Uwe Boll	95	Action|Adventure|Fantasy|Horror	10/22/05	62	3.8	2005	10
6316	0.5877760000000001	25000000	0	The World's Fastest Indian	Roger Donaldson	127	Drama	10/13/05	76	7.1	2005	10
6320	0.571693	130000000	119269486	Sahara	Breck Eisner	124	Action|Adventure|Comedy|Drama|Mystery	4/6/05	243	5.6	2005	4
6321	0.564298	10000000	17297244	The Matador	Richard Shepard	96	Action|Comedy|Crime|Drama|Thriller	5/12/05	70	6.0	2005	5
6322	0.561685	7000000	49084830	Capote	Bennett Miller	114	Crime|Drama	9/30/05	202	6.7	2005	9
6323	0.558258	35000000	19478106	Valiant	Gary Chapman	76	Animation|Family|Adventure	3/25/05	138	5.3	2005	3
6324	0.55197	25000000	82466670	The Constant Gardener	Fernando Meirelles	129	Drama|Mystery|Thriller	8/31/05	206	6.7	2005	8
6326	0.5481659999999989	950000	7022209	Hard Candy	David Slade	103	Drama|Thriller	1/14/05	353	6.8	2005	1
6327	0.5431590000000001	40000000	68766121	House of Wax	Jaume Collet-Serra	113	Horror	5/6/05	334	5.3	2005	5
6328	0.538043	80000000	10166502	The Great Raid	John Dahl	132	Action|Adventure|Drama|History|War	8/12/05	53	6.5	2005	8
6329	0.5347810000000001	50000000	22944502	Domino	Tony Scott	127	Action|Crime	9/22/05	277	6.1	2005	9
6332	0.511084	25000000	36351350	Beauty Shop	Bille Woodruff	105	Comedy|Romance	6/2/05	73	5.1	2005	6
6335	0.5091289999999989	50000000	69425966	The Adventures of Sharkboy and Lavagirl	Robert Rodriguez	92	Adventure|Fantasy|Action|Family	6/10/05	148	4.3	2005	6
6337	0.500883	25000000	15431177	The Greatest Game Ever Played	Bill Paxton	120	Drama|Family	9/30/05	64	7.0	2005	9
6340	0.49892600000000004	3500000	0	Urban Legends: Bloody Mary	Mary Lambert	93	Horror|Thriller	7/19/05	27	5.0	2005	7
6341	0.484314	15000000	12036149	The Three Burials of Melquiades Estrada	Tommy Lee Jones	121	Adventure|Crime|Drama|Mystery|Western	11/17/05	75	6.7	2005	11
6342	0.481416	13000000	0	7 Seconds	Simon Fellows	96	Action|Crime|Thriller	6/28/05	26	4.3	2005	6
6344	0.46652899999999997	1000000	10047674	Cry_Wolf	Jeff Wadlow	90	Horror|Thriller	9/16/05	62	5.4	2005	9
6345	0.463862	30000000	27610873	Goal!: The Dream Begins	Danny Cannon	118	Drama	6/6/05	119	6.5	2005	6
6346	0.463596	10000000	91196419	White Noise	Geoffrey Sax	101	Drama|Horror|Thriller	1/7/05	125	5.5	2005	1
6348	0.45648	475000	3919254	Brick	Rian Johnson	110	Drama|Mystery	1/30/05	177	6.8	2005	1
6349	0.453059	30000000	251495	Dominion: Prequel to the Exorcist	Paul Schrader	117	Horror|Thriller|Drama	5/20/05	38	4.6	2005	5
6351	0.44962700000000005	30000000	30536013	The New World	Terrence Malick	135	Drama|History|Romance	12/25/05	157	6.1	2005	12
6352	0.449064	14200000	674918	Manderlay	Lars von Trier	139	Drama	5/16/05	33	6.9	2005	5
6354	0.444301	35000000	86369815	Sky High	Mike Mitchell	100	Adventure|Comedy|Family	7/29/05	292	5.8	2005	7
6355	0.44309399999999893	900000	381420	The Quiet	Jamie Babbit	96	Drama|Thriller	9/12/05	34	5.6	2005	9
6356	0.44192700000000007	26000000	57891803	Red Eye	Wes Craven	85	Horror|Thriller	8/4/05	225	6.1	2005	8
6365	0.42232	7000000	2697930	Everything is Illuminated	Liev Schreiber	106	Comedy|Drama	9/16/05	130	7.4	2005	9
6369	0.406323	1500000	712294	The Ballad of Jack and Rose	Rebecca Miller	111	Drama	3/25/05	22	6.4	2005	3
6370	0.40582199999999996	45000000	72028752	Yours, Mine & Ours	Raja Gosnell	90	Comedy|Family|Romance	11/23/05	144	5.7	2005	11
6372	0.39470900000000003	9000000	0	Trust the Man	Bart Freundlich	103	Comedy|Drama|Romance	9/1/05	15	4.6	2005	9
6375	0.39084800000000003	45000000	38058335	The Producers	Susan Stroman	134	Comedy|Music	12/25/05	84	5.9	2005	12
6377	0.387304	818418	4851244	Romanzo criminale	Michele Placido	152	Drama	9/30/05	56	6.9	2005	9
6379	0.37806999999999996	8000000	22201636	Hustle & Flow	Craig Brewer	116	Drama	7/22/05	50	6.2	2005	7
6380	0.374704	1000000	13350369	Transamerica	Duncan Tucker	103	Drama	12/23/05	65	6.5	2005	12
6383	0.37163	2000000	0	The 12 Dogs of Christmas	Kieth Merrill	0	Drama|Family	11/1/05	11	4.7	2005	11
6384	0.370396	20000000	10442808	Alone in the Dark	Uwe Boll	96	Action|Fantasy|Horror|Thriller	1/28/05	74	3.5	2005	1
6385	0.369596	20000000	67192859	Boogeyman	Stephen Kay	89	Thriller|Horror|Drama|Mystery	2/4/05	91	4.5	2005	2
6386	0.367248	13000000	23727301	Les PoupÃ©es Russes	CÃ©dric Klapisch	129	Comedy|Drama|Romance	6/15/05	106	6.7	2005	6
6388	0.36373	12000000	0	Tideland	Terry Gilliam	120	Fantasy|Drama|Thriller|Science Fiction	9/9/05	66	6.0	2005	9
6389	0.358694	9000000	0	Havoc	Barbara Kopple	85	Drama|Thriller	10/16/05	36	5.1	2005	10
6390	0.351378	11000000	0	The Best Man	Stefan Schwartz	96	Comedy|Romance	7/9/05	12	5.8	2005	7
6391	0.347958	4000000	0	Hellraiser: Deader	Rick Bota	88	Horror|Thriller|Mystery	6/7/05	27	4.6	2005	6
6393	0.344046	6000000	0	House of the Dead 2	Michael Hurst	95	Horror	10/14/05	13	3.8	2005	10
6398	0.333513	5000000	0	Hellraiser: Hellworld	Rick Bota	91	Horror|Thriller	9/6/05	21	4.5	2005	9
6399	0.332997	30000000	15007991	The Cave	Bruce Hunt	97	Action|Adventure|Horror|Thriller	8/25/05	111	5.2	2005	8
6400	0.33061799999999997	40000000	31670620	Rent	Chris Columbus	135	Comedy|Drama|Music|Romance	11/23/05	89	6.5	2005	11
6403	0.32702600000000004	12000000	0	A Little Trip to Heaven	Baltasar KormÃ¡kur	98	Drama|Mystery|Thriller	12/26/05	12	5.1	2005	12
6406	0.326577	1500000	11098131	The Squid and the Whale	Noah Baumbach	81	Comedy|Drama	10/5/05	118	6.7	2005	10
6409	0.476555	25000000	0	Where the Truth Lies	Atom Egoyan	107	Drama|Mystery|Thriller	10/7/05	29	5.8	2005	10
6410	0.317918	1900000	0	AntikÃ¶rper	Christian Alvart	127	Thriller|Crime|Drama	4/24/05	10	6.1	2005	4
6411	0.31701799999999997	18000000	0	The Big White	Mark Mylod	100	Comedy|Crime|Drama	10/27/05	40	6.2	2005	10
6414	0.31008	3000000	0	2001 Maniacs	Tim Sullivan	87	Comedy|Horror	5/12/05	27	4.3	2005	5
6415	0.301564	15000000	0	Submerged	Anthony Hickox	96	Action|Thriller	5/6/05	17	4.7	2005	5
6420	0.290754	2000000	653621	Inside Deep Throat	Fenton Bailey|Randy Barbato	92	Documentary	2/11/05	17	6.8	2005	2
6423	0.287286	7500000	143000	Man-Thing	Brett Leonard	97	Action|Horror|Science Fiction	4/21/05	15	3.9	2005	4
6424	0.285062	1549000	7096000	Tau man ji D	Andrew Lau|Alan Mak	107	Action|Crime|Thriller|Drama	5/12/05	33	6.0	2005	5
6430	0.27984899999999996	20000000	0	The Magic Roundabout	Dave Borthwick|Jean Duval|Frank Passingham	85	Animation|Family	1/19/05	20	5.4	2005	1
